Node-Id;Titel;Url;Bezugsquelle;Spider;Liste
1f8fbe53-0789-4d7e-88a2-d6281be15158;(KUDIVI 1) Potentiale mobiler digitaler Medien: Mobile digitale Medien im Kunstunterricht ;https://www.youtube.com/watch?v=_chLtm-b5vw;;;blacklist
70fb8c3e-a7d4-4891-87c9-8fde0ad43beb;(KUDIVI 3) Kunstdidaktische Handlungsfelder: Mobile digitale Medien im Kunstunterricht;https://www.youtube.com/watch?v=AQn5uaK3GMo;;;blacklist
51cff5d0-9398-4e67-af73-7af089fd3849;(KUDIVI 3) Kunstdidaktische Handlungsfelder: Mobile digitale Medien im Kunstunterricht ;https://www.youtube.com/watch?v=AQn5uaK3GMo;;;blacklist
e02c9273-b6b4-45a8-ab44-4088e3e25197;American Sports anhand zweier amerikanischer Sportarten;https://www.twillo.de/edu-sharing/components/collections?scope=EDU_ALL&id=367a32df-6910-4032-b27a-cdac0c96c8d5;;;blacklist
23615d18-bd15-49eb-a3c7-b57836b0c696;Bildwörterbuch Ukrainisch, Arabisch von Carlotta Klee und TüftelAkademie;https://tueftelakademie.de/fuer-zuhause/bilderwoerterbuch/;;;blacklist
3d4ef0dd-34b2-40ac-b55b-001d66bacaf2;Bioethik - Medizinethik;https://www.4teachers.de/?action=show&id=6985;;;blacklist
69aa4753-8c3d-49bc-b993-ae785a793520;CoSpaces Edu - Browserbasierte 3D-Software zur Gestaltung virtueller Welten | TüftelLab digital;https://digital.tueftellab.de/mod/page/view.php?id=464%2F;;;blacklist
0019ac17-90a0-499b-a3e5-abf5cc4fa841;Coding & Robotics;https://www.kurse.kita.bayern/course/view.php?id=14#section-8;;;blacklist
ab4aafbe-8c0a-4965-9966-8caf902f0e8c;Del 161 al 200 | Vocabulario ilustrado de los adjetivos | Del 121 al 160;https://www.profedeele.es/actividad/vocabulario/adjetivos-ilustrados-121-160/;;;blacklist
82f8c314-96e1-49a2-8485-1bc83142b521;Digital und Binnendifferenziert: Das Potential digital gestufter Lernhilfen für den Biologieunterricht;https://imoox.at/course/DiBi;;;blacklist
cb7da3d9-33db-4f25-9317-f9b7c8843a46;ESTAR + GERUNDIO | Erklärung und Übung;https://espanol.lingolia.com/de/grammatik/zeitformen/estar-gerundio;;;blacklist
b694613b-2843-4769-81ee-2bebb649fb51;Eigenschaften von Alkohol (Ethanol);https://www.learningsnacks.de/#/welcome?userid=50100;;;blacklist
e1d1fef5-94ce-4a91-bd90-363575c9f865;Einführung in die Theoretische Informatik;https://youtube.com/playlist?list=PLyAYXOZ2UwNypi5lCMgKx-bWUbpstnr1h;;;blacklist
c06b5d2f-c48a-4f9b-b3a6-f6b7720eb291;Eingangstest Einführungsphase;https://www.schulentwicklung.nrw.de/sinus/front_content.php?idart=3198&matId=2479;;;blacklist
8cf982ba-d2ed-4bf1-aae4-7e41bb59012c;Extra en español;https://www.planet-schule.de/sf/php/sendungen.php?sendung=6098;;;blacklist
5cda1cff-716d-4e3a-b1cc-4fadbbc44ce6;Extra en español;https://www.planet-schule.de/sf/php/sendungen.php?sendung=10240;;;blacklist
8c7d8271-a80c-4bb5-b985-e4a3d402dfe2;Extra en español | Folge 01: La Llegada de Sam;https://www.planet-schule.de/sf/php/sendungen.php?sendung=5900;planet_schule_spider;planet_schule_spider;blacklist
5b5e7cbb-1c88-4a8e-ab4a-adb9a8ee8d70;Extra en español | Folge 02: Sam aprende a ligar;https://www.planet-schule.de/sf/php/sendungen.php?sendung=5902;planet_schule_spider;planet_schule_spider;blacklist
c6910c50-0d9f-44fe-9df8-d55738875e0b;Extra en español | Folge 04: Ha nacido una estrella;https://www.planet-schule.de/sf/php/sendungen.php?sendung=5904;planet_schule_spider;planet_schule_spider;blacklist
f57c2724-6fcd-4ad6-acf8-c7e9395e856e;Extra en español | Folge 05: El día de la Primitiva;https://www.planet-schule.de/sf/php/sendungen.php?sendung=5905;planet_schule_spider;planet_schule_spider;blacklist
8f5e9617-b62d-4e96-b5cb-17db656b4d84;Extra en español | Folge 06: La gemela;https://www.planet-schule.de/sf/php/sendungen.php?sendung=5906;planet_schule_spider;planet_schule_spider;blacklist
c2695152-6ccc-462d-8451-c3cfa44175f0;Extra en español | Folge 07: La prima de la dueña;https://www.planet-schule.de/sf/php/sendungen.php?sendung=5907;planet_schule_spider;planet_schule_spider;blacklist
41589eae-b30a-4f39-bd96-27c6292516a6;Extra en español | Folge 08: Trabajos para los chicos;https://www.planet-schule.de/sf/php/sendungen.php?sendung=5908;planet_schule_spider;planet_schule_spider;blacklist
253ebc75-59e1-469f-9744-b4f4756e0556;Extra en español | Folge 09: Ana protesta;https://www.planet-schule.de/sf/php/sendungen.php?sendung=5909;planet_schule_spider;planet_schule_spider;blacklist
2d035308-9033-4282-b7d8-6611197c3cb1;Extra en español | Folge 10: Tiempo de vacaciones;https://www.planet-schule.de/sf/php/sendungen.php?sendung=5910;planet_schule_spider;planet_schule_spider;blacklist
8202715d-65eb-482d-ab84-484d00950cb9;Extra en español | Folge 11: Fanáticos del fútbol;https://www.planet-schule.de/sf/php/sendungen.php?sendung=5911;planet_schule_spider;planet_schule_spider;blacklist
9d1141c5-129b-45c6-ab53-9ac1d0ae4831;Extra en español | Folge 12: Boda en el aire;https://www.planet-schule.de/sf/php/sendungen.php?sendung=5912;planet_schule_spider;planet_schule_spider;blacklist
0a90d14c-2805-49fc-9124-431025176fa4;Extra en español | Folge 13: Sam va de compras;https://www.planet-schule.de/sf/php/sendungen.php?sendung=5901;planet_schule_spider;planet_schule_spider;blacklist
e0d021c4-cdf6-4cc5-a3d9-1abe40948b5a;Folge 09: Ana protesta | Extra en español | Folge 08: Trabajos para los chicos | Georg Büchner – Planet Schule  | Extra Deutsch — Hochzeitspläne | Bea;https://www.planet-schule.de/sf/php/sendungen.php?sendung=10287;;;blacklist
8fb64856-8ebf-4878-b247-cb65e14543c2;Folge 10: Tiempo de vacaciones | Extra en español | Folge 11: Fanáticos del fútbol | Georg Büchner – Planet Schule  | Beat im Pott | Deutschland im Ka;https://www.planet-schule.de/sf/php/sendungen.php?sendung=11094;;;blacklist
5d6edc9c-de10-4123-8aa1-c202ebab67d1;Folge 11: Fanáticos del fútbol;https://www.planet-schule.de/sf/php/sendungen.php?sendung=10870;;;blacklist
04d21212-2abe-4726-add5-7cdb54189bc9;Fortbildungskurs 1: Basislektionen ;https://redaktion.openeduhub.net/edu-sharing/components/render/04d21212-2abe-4726-add5-7cdb54189bc9;;;blacklist
9506f1f1-90be-424f-8eaf-151279e2e7cf;Fortbildungskurs Teil 2A: Aufbaumodul Kompetenzbereich Erkenntnisgewinnung;https://imoox.at/course/DiBi;;;blacklist
88ce21a8-2a9e-4c6f-8e21-a82a9e3c6f16;Fortbildungskurs Teil 2B: Aufbaumodul Kompetenzbereich Kommunikation;https://imoox.at/course/DiBi;;;blacklist
739c15a0-1872-425a-bdec-208f440bbaf5;Fortbildungskurs Teil 2C: Aufbaumodul Bewertung;https://imoox.at/course/DiBi;;;blacklist
5ca1fd8f-a8ef-4dd0-a8de-89d7b02d2a26;Fotografieren und Bildbearbeitung;https://www.kurse.kita.bayern/course/view.php?id=14#section-4;;;blacklist
31d9d693-9ede-497d-881c-9d078e559272;Geheimtinte mit Zitronensaft;https://chemiedidaktik.uni-wuppertal.de/index.php?id=5562&L=0;;;blacklist
7e1ada55-ac46-4ed9-bf93-68009251db3c;Hauptgruppen im Periodensystem;https://www.123chemie.de/demo/;;;blacklist
24d79b7c-9429-40a1-a5e1-389d3bea0121;Hürdenlauf (9./10. Klasse);https://www.twillo.de/edu-sharing/components/collections?scope=EDU_ALL&id=8de5fe0b-29bb-41f2-b6aa-1bbe3e1a3917;;;blacklist
4360b79a-d99b-4bd3-ba54-f405cc948a2c;Israel und Palästina – Die Lage im Nahen Osten;https://bildungsmediathek-nrw.de/?newsid=4819&pid=42mkb8etfigf52aj3jk70ics76#ee905c11c9f49f4bd300bfe04f183ed8;;;blacklist
90a0a450-31e8-4be8-ae8f-586a85a075c3;Jojo sucht das Glück;https://learngerman.dw.com/de/jojo-sucht-das-gl%C3%BCck/c-53437698;;;blacklist
e7b8c766-5d93-42b3-9ddf-3ba7a06c4ed5;Jojo sucht das Glück | Staffel 1 ;https://learngerman.dw.com/de/jojo-sucht-das-gl%C3%BCck/c-53437698;;;blacklist
463f19dd-6d87-4744-9bcb-b74800cf6c67;Kindgerechte Informationen zu dem Krieg in der Ukraine | Taskcards;https://www.taskcards.de/#/board/7dfbac05-a541-4908-87c5-7c387ca6312d/view;;;blacklist
c78499ba-949c-4fb5-9740-5ffe10745793;Le Parkour;https://www.twillo.de/edu-sharing/components/collections?scope=EDU_ALL&id=9ca58fb4-8159-477b-ae1e-427f2caacbde;;;blacklist
8aba69d6-d2ea-47ef-86e6-0463f0eb8c06;Lösungsvorgang eines Salzes;https://www.123chemie.de/demo/;;;blacklist
43a61f1e-b252-4353-9a8d-a8467cc95b6d;Materialien zur Sicherheit im Chemieunterricht - Schulentwicklung NRW - SINUS;https://www.schulentwicklung.nrw.de/sinus/front_content.php?idart=1525&idcat=378&lang=9&client=12&matId=5858;;;blacklist
c733153a-f4a0-4b5e-8001-cdd4e82441c2;Mathe ABITUR Analysis – Abi Aufgaben, Ableitung Abituraufgaben;https://www.youtube.com/watch?v=9KI87E60X74;;;blacklist
d5732f4e-4c02-4cba-b173-446736828ea9;Mathe ABITUR Aufgaben - YouTube;https://www.youtube.com/watch?v=9KI87E60X74&list=PLF29x0idI4lWQm6moabn65cHSqhABxllU;Youtube;;blacklist
bbcfff7f-0eff-492a-b244-a057b24a7a3d;Nachhaltiger Konsum und Globalisierung;https://redaktion.openeduhub.net/edu-sharing/components/render/bbcfff7f-0eff-492a-b244-a057b24a7a3d;;;blacklist
220ec339-02b6-452b-b731-22371271d92e;Nachhaltiger Konsum und Globalisierung | Verbraucherbildung.de;https://www.verbraucherbildung.de/nachhaltiger-konsum-und-globalisierung;;;blacklist
71610a6c-d30a-4005-aff2-eabeb532743f;"Nutzen statt besitzen – das Prinzip der ""Sharing Economy""";https://redaktion.openeduhub.net/edu-sharing/components/render/71610a6c-d30a-4005-aff2-eabeb532743f;;;blacklist
c5e1e129-4c56-4389-ac50-2b073a50c99d;"Nutzen statt besitzen – das Prinzip der ""Sharing Economy""";https://www.umwelt-im-unterricht.de/hintergrund/nutzen-statt-besitzen-das-prinzip-der-sharing-economy/;;;blacklist
c4a9ab8e-9442-486c-81b7-1d6cc47be60c;Oxidationszahlen;https://www.123chemie.de/demo/;;;blacklist
e8fd3f27-7437-42dd-bd3f-27743752dda6;Playlist zur theoretischen Informatik;https://www.youtube.com/playlist?list=PLyAYXOZ2UwNypi5lCMgKx-bWUbpstnr1h;;;blacklist
50467788-b544-4918-99cc-e3eb7ac2c1da;SER und ESTAR | Erklärung und Übung;https://espanol.lingolia.com/de/grammatik/verben/ser-estar;;;blacklist
e688665b-970c-4b80-86a8-8eaf4f1eb121;SOUNDLAB - mit den Ohren sehen;https://www.twillo.de/edu-sharing/components/collections?id=e3c3139d-4570-402c-b7f4-bd4ce28272bc&viewType=1;;;blacklist
67bc3089-7253-4891-9bb0-bcc9117ebe7d;Schreibvorlagen zu den > 50 Videos zur Alphabetisierung und Deutsch A1 - ALINA SONNENSCHEIN;https://drive.google.com/drive/folders/0B8pEQ5Hck9-0cENyYW1KcGpianc?resourcekey=0-lWWSNm2F9rWl2e082qfQwA&usp=sharing;;;blacklist
3019a1a9-8adf-4c34-bb82-63ad7f01256c;Schulstart: Unsere Papierberge;https://www.umwelt-im-unterricht.de/wochenthemen/schulstart-unsere-papierberge/;;;blacklist
13d53e5d-4910-4aad-b05a-a9f8ddceb53f;Schülerjobs ab 16 Jahre;https://www.youtube.com/@studyflix;;;blacklist
058144f9-3253-400c-9788-9c3ad5768079;Selbst- und Fremdrettung;https://www.twillo.de/edu-sharing/components/collections?scope=EDU_ALL&id=59cfd2e7-e58c-43d4-a7e0-a9077e869a19;;;blacklist
ecae17ed-cb22-40a8-8a1b-0a27e47da454;Service-Learning in den MINT-Fächern ;https://medienportal.siemens-stiftung.org/de/home;;;blacklist
0d9678d6-4951-4664-b3d6-cc2daf334000;Sicherer Umgang mit der Ständer-Bohrmaschine im Werk- und Technik-Unterricht;https://www.werken-technik.de/Bohrmaschinenschein/lehrer.html;;;blacklist
e87cccbe-4845-481b-8406-4e7314443e13;Sicherer Umgang mit der Ständer-Bohrmaschine im Werk- und Technik-Unterricht;https://www.werken-technik.de/Bohrmaschinenschein/lehrer.html;;;blacklist
f1161d7b-5438-4667-85c6-2029ece9987a;Spezial: Wie Städte grüner werden;https://www.umwelt-im-unterricht.de/wochenthemen/spezial-wie-staedte-gruener-werden/;;;blacklist
fa892cf0-6a62-4c55-9aed-196bd847804a;Spiekeroog Transekt - Zeigerpflanzen und Bodeneigenschaften von Biotopen der Ostfriesischen Inseln;https://www.twillo.de/edu-sharing/components/collections?id=4df8cce9-d689-49de-b1e7-da6fb3e3209b&viewType=1;;;blacklist
b0308711-508f-4bb4-9a5b-2e80a1a3b182;Staffel 1, 2 und 3 | learngerman.dw.com | Jojo sucht das Glück | Staffel 3 -> doppelt = löschen!;https://learngerman.dw.com/de/jojo-sucht-das-gl%C3%BCck/c-53437698;;;blacklist
411e0cfb-f0b9-4def-9e0c-fbf0b92defbf;Teil 0: Hintergrundinformationen (Digital & Binnendifferenziert);https://imoox.at/course/DiBi;;;blacklist
c5c4c4ff-f9d3-4384-b000-5582d24f9c6f;Tenses;https://unterrichten.zum.de/wiki/Tenses;;;blacklist
037bd7b1-e683-4135-a6e2-5f3c358170da;Tenses – ZUM-Unterrichten;https://unterrichten.zum.de/wiki/Tenses;;;blacklist
76e30c01-33af-4be5-9d9d-d4caff9b0f47;Texte zusammenfassen - TaskCards;https://www.taskcards.de/#/dashboards/a21f4c3d-000d-43d3-8150-d85162370264;;;blacklist
54aa39c0-8258-4a2b-a272-a021ff8166dc;Tonleiter und Tonart;https://openmusic.academy/docs/msP3AYzpXZRQ4si4Gs45Xr/musik-tonleiter-tonart;;;blacklist
f70d4e13-9f75-4681-af44-dd790b5c8933;Unsere Papierberge;https://www.umwelt-im-unterricht.de/wochenthemen/schulstart-unsere-papierberge/;;;blacklist
7361843e-39cd-460f-af5a-a9e2cc59c659;Unterrichtsvorhaben zu Trennverfahren;https://www.schulentwicklung.nrw.de/sinus/front_content.php?idart=1495&idcat=378&lang=9&client=12&matId=5859;;;blacklist
0b53cace-b4ad-4410-93ca-ceb4ad741090;Urheberrecht im Internet - Was ist erlaubt?;https://rechtecheck.de/urheberrecht-im-internet-was-ist-erlaubt/?utm_source=chatgpt.com;;;blacklist
5ab3630b-184a-4aa5-b363-0b184a3aa57e;Urheberrecht im Internet - Was ist erlaubt? - RECHTECHECK.DE;https://rechtecheck.de/urheberrecht-im-internet-was-ist-erlaubt/?utm_source=chatgpt.com;;;blacklist
53947376-7912-4683-87a7-7c98c1c1093a;Urlaub: entspannt und nachhaltig!;https://www.umwelt-im-unterricht.de/wochenthemen/urlaub-entspannt-und-nachhaltig/;;;blacklist
0af3151f-baf9-4745-b66b-e5bbe6b91175;Urlaub: entspannt und nachhaltig!;https://www.umwelt-im-unterricht.de/wochenthemen/urlaub-entspannt-und-nachhaltig/;;;blacklist
95bbe376-ef5e-4178-aa4c-931f300bebdd;Urlaub: entspannt und nachhaltig! | umwelt-im-unterricht.de;https://www.umwelt-im-unterricht.de/wochenthemen/urlaub-entspannt-und-nachhaltig/;;;blacklist
3f9013fd-a053-43ff-adf8-ffbf935a8d83;Vocabulario ilustrado de los adjetivos | Del 1 al 40;https://redaktion.openeduhub.net/edu-sharing/components/render/3f9013fd-a053-43ff-adf8-ffbf935a8d83;;;blacklist
e1a1113f-a3b9-4879-9c60-2a3cd41dbf5a;Vocabulario ilustrado de los adjetivos | Del 161 al 200;https://www.profedeele.es/actividad/vocabulario/adjetivos-ilustrados-161-200/;;;blacklist
9d4394d4-8431-4156-aa35-51723e42ba6e;Vocabulario ilustrado de los adjetivos | Del 81 al 120;https://www.profedeele.es/actividad/vocabulario/adjetivos-ilustrados-81-120/;;;blacklist
1c9fb893-8b62-4a35-bf75-f50a6defe7c2;Wie Städte grüner werden;https://www.umwelt-im-unterricht.de/wochenthemen/spezial-wie-staedte-gruener-werden/;;;blacklist
f8280a0e-09d0-4a8f-8676-488c8e41e471;Wirtschaftliches Handeln im privaten Haushalt - Bildungsmediathek NRW - Medien für Schule und Bildung;https://www.bildungsmediathek-nrw.de/?pid=q91j08nfqa376l138qh8936393#cd964c6cf578eb2fcdaef556cb0f6469;;;blacklist
ac11df9e-2224-4401-9adc-f82c9fa68f4b;Wirtschaftliches Handeln im privaten Haushalt - Bildungsmediathek NRW - Medien für Schule und Bildung;http://www.edmond-nrw.de;;;blacklist
786cb20e-eef9-49b1-bc05-6053483551f3;Zusammensetzung der Luft;https://www.123chemie.de/demo/;;;blacklist
5d009597-0132-4393-99c5-f16bb14d8436;pH-Wert;https://www.123chemie.de/demo/;oai_sodis_spider;oai_sodis_spider;blacklist
4fe88ca2-ff26-46f6-a261-5466019e36fe; Wale und Delfine als Thema in der Schule ;https://de.whales.org/wale-delfine/bildungsarbeit/;;;blacklist
ca4941f1-a734-4902-8bc2-3d6a26f80bbe;123 Chemie: Lernprogramme;http://www.123chemie.de/demo/#;;;blacklist
ccddd4bc-cd50-4371-baa9-42ec07db3719;123Chemie - Das Chemieregal;https://www.123chemie.de/demo/;;;blacklist
6520b868-f2b9-4abd-94c8-98e9a6c357ad;17 Ziele für Nachhaltige Entwicklung - Agenda 2030 der UN;https://17ziele.de/;;;blacklist
58953eaf-9c22-4b22-9a57-69526b6d5cb7;BERUFENET - Berufsinformationen einfach finden;"https://berufenet.arbeitsagentur.de/berufenet/faces/index;BERUFENETJSESSIONID=pYyGhb3t0IeJ_LVziJ1NeaEyw7gHLH3WezHM5v2Tk25Zi6aDKJHP!-1962399804?path=null/kurzbeschreibung&dkz=93996";;;blacklist
bddcd004-778e-4799-8a40-b55ac05bf874;Bau und Fall der Berliner Mauer;https://www.chronik-der-mauer.de/;;;blacklist
6e612a13-32a8-4f6c-80a6-1847534ea34f;Bildungsansatz – FREI DAY;https://frei-day.org/;;;blacklist
7da3cccf-5ea2-448a-8dd2-e7fe29899316;Bildungsmaterialien | Greenpeace;https://www.greenpeace.de/bildungsmaterialien;;;blacklist
55982fd6-dd4c-4fb8-ab03-707756ec2b7d;CCC | Chaos macht Schule;https://www.ccc.de/schule;;;blacklist
b397065f-f73f-4157-bac8-7054669f3d63;Chemie interaktiv - Animationen für den Chemieunterricht;https://chemie-interaktiv.net/;;;blacklist
30abc9cd-8517-44bf-82ca-8832585cc7b2;Climate Change: Vital Signs of the Planet;https://climate.nasa.gov/resources/education/;;;blacklist
cb0d9545-013d-4931-beff-f730cc9fc9e2;CrypTool.org Portal;https://www.cryptool.org/;;;blacklist
ddc821ce-ed52-4683-8821-ceed52e683af;Decision Coaching - Patient Decision Aids - Ottawa Hospital Research Institute;https://decisionaid.ohri.ca/coaching.html;;;blacklist
a8b61a03-5b79-4be5-b78b-f42937e1a97b;EDMOND NRW - Medien für Schule und Bildung;https://www.bildungsmediathek-nrw.de/?pid=q91j08nfqa376l138qh8936393;;;blacklist
d704c8ac-a344-4cd6-be07-4465ccb13de3;Erinnerungsorte für die Opfer des Nationalsozialismus;https://www.bpb.de/themen/holocaust/erinnerungsorte/;;;blacklist
fb99e8fe-ed83-43cc-a7e8-55a414ab82cb;Erklärvideos | Portal Globales Lernen;https://www.globaleslernen.de/de/bildungsmaterialien/multimedia-angebote-fuer-globales-lernen/videoclips;;;blacklist
49ff2fb1-db62-4f98-bcb7-238a80cddd65;Faszination Chemie: Startseite;https://faszinationchemie.de/;;;blacklist
fca62b30-ab5c-49b5-adde-5b584ade099d;Handwerk macht Schule: Schulbank trifft Werkbank;https://www.handwerk-macht-schule.de/;;;blacklist
d4535cec-c35c-43dd-9abe-ffb02b8d2665;Hauptseite;https://deutsch-lernen.zum.de/wiki/Hauptseite;;;blacklist
c0c2a73d-5195-4729-94b4-9f1b4421b146;Homepage – Science in School;https://www.scienceinschool.org/;;;blacklist
bae5a88c-c1bc-4ba8-a784-5b316fa0deb6;Jugend hackt;https://jugendhackt.org/;;;blacklist
46069c23-571c-45e6-9ee9-63e34af2bc30;K. Dautels ZUM-Materialien | ZUM.de;http://www.zum.de/kdautel/;;;blacklist
1c0541d7-f667-4dec-9d73-287a6372421d;KI-Campus;https://ki-campus.org/#block-kic-theme-kicfrontpageabout;;;blacklist
10d8ed1c-23c6-49ec-8365-f83ff8e95c0c;Klassenarbeiten.de - Kostenlose Klassenarbeiten und Übungen;https://www.klassenarbeiten.de/;;;blacklist
3d258600-2e41-4108-bbc4-c6a0ffb3874c;LebensNaherChemieUnterricht (lcnu);http://www.lncu.de/;;;blacklist
e9da5fe3-6417-4c44-981c-c3a9711f3afd;Lernen lernen | Wir lernen online;https://wirlernenonline.de/portal/lernen-lernen/;;;blacklist
0011cc1b-0203-4c5f-a6e6-269ad164ee54;Lernroboter im Unterricht -  Lehr- und Unterrichtsmaterial;https://www.uni-muenster.de/Lernroboter/video/index.shtml;;;blacklist
c77dc64f-34fa-4822-ad72-a7630f039bdd;Linktipps: Physik | Internet-ABC;https://www.internet-abc.de/kinder/lernen-schule/hausaufgabenhelfer/linktipps-physik/;;;blacklist
d824b152-e733-4ab9-a4b1-52e7333ab907;MATERIAL - spreuweizen.de;https://spreuweizen.de/material/;;;blacklist
3335e9c0-e394-4fd0-a3e0-2c031b2840da;MB Nachhilfe;http://www.mbnachhilfe.de;;;blacklist
e5e095ac-274c-4efd-a025-64c2977e8da5;MINTdigital;https://www.mint-digital.de/;;;blacklist
7dfd6e74-6205-4002-8c4b-bcff442ecd1f;"MOOC ""Startchance kita.digital""";https://www.kurse.kita.bayern/course/view.php?id=14;;;blacklist
f15a31da-7e5a-4975-b426-5588f6046ef5;"MOOC ""Startchance kita.digital""";https://www.kurse.kita.bayern/course/view.php?id=14;;;blacklist
c2be35e0-c4f0-4cc6-97bc-874b42b7b5de;MOOLs – Digitale Lehrerfortbildungsreihe - Teach Economy;https://www.teacheconomy.de/lehrvideos/;;;blacklist
82bf9762-0347-4cdb-903f-703b895cfe2f;Materialsammlung Biochemie;https://www.lehrer-online.de/unterricht/sekundarstufen/naturwissenschaften/biologie/unterrichtseinheit/ue/materialsammlung-biochemie/;;;blacklist
62ca8fd0-47f1-4c6b-870a-284f74f470a9;Materialsammlung Physiologie und Anatomie;https://www.lehrer-online.de/unterricht/sekundarstufen/naturwissenschaften/biologie/unterrichtseinheit/ue/materialsammlung-physiologie-und-anatomie/;;;blacklist
068322f9-3134-42a6-846a-5185931acce4;Media Smart;https://www.mediasmart.de/;;;blacklist
3e7f6bb6-d154-496e-bf3e-59c29171bff5;MedienPädagogik: Zeitschrift für Theorie und Praxis der Medienbildung;https://www.medienpaed.com/index;;;blacklist
e6984eb8-f972-4389-9783-1c42cdeb20dc;Medienportal der Siemens Stiftung | Suchergebnis | Medienportal der Siemens Stiftung;https://medienportal.siemens-stiftung.org/portal/main.php?todo=metadata_search&searcharea=portal&crits%5Bmedialang%5D=de&options%5BsearchAndOr%5D=1&crits%5Bfree%5D=klimawandel;;;blacklist
4c2ea8f6-306d-4869-a151-0a8fb08eab28;Medienportal der Siemens-Stiftung;https://medienportal.siemens-stiftung.org/de/home;;;blacklist
a780f77b-f7b3-448b-89c9-2249fbf8b21d;Medienportal für den MINT-Unterricht;https://medienportal.siemens-stiftung.org/de/home;;;blacklist
e77937f7-667a-437e-9967-ec0d9f227182;Medienpädagogik der Vielfalt;https://medien-und-vielfalt.gmk-net.de/;;;blacklist
9ca3174c-76ce-4092-9ab2-6140d1d77b1a;Methodenblätter;https://lehrerfortbildung-bw.de/st_if/bs/if/unterrichtsgestaltung/methodenblaetter/;;;blacklist
92633321-72aa-4854-8677-0ae4c09eb48d;Methodenkartei | Universität Oldenburg;https://www.methodenkartei.uni-oldenburg.de/;;;blacklist
d0d775aa-ee31-4094-b3b7-ee0f94a671ce;Methodenpool;https://www.netzwerk-digitale-bildung.de/methodenpool/;;;blacklist
e466f985-2cf2-4dca-8d0d-05bb6c53659c;Mundo | Offene Bildungsmediathek der Länder | FWU;https://mundo.schule/;;;blacklist
ac44e0ca-2d2d-4c16-9b02-5d0fe654ad41;Namensreaktionen;https://www.organische-chemie.ch/OC/namensreaktionen.htm;;;blacklist
bec7d1a1-cab0-41b2-ab18-cf790b465c11;NeDiChe;https://chemiedidaktik.uni-wuppertal.de/index.php?id=5502;;;blacklist
7d06129d-1614-4566-b25a-d9b9cb785cb0;NeDiChe - Netzwerk Digitale Chemie - Didaktik der Chemie - UNI WUPPERTAL;https://chemiedidaktik.uni-wuppertal.de/index.php?id=5502;;;blacklist
ceb51d60-455a-407a-9321-6469dc448442;Netzwerk Digitale Bildung | METHODENPOOL – Netzwerk Digitale Bildung;https://www.netzwerk-digitale-bildung.de/methodenpool/;;;blacklist
1c5a40ce-4c91-46cf-908e-cc93e9d9dac7;OER - finden. erstellen. teilen.;https://mnweg.org/;;;blacklist
d6eab038-db16-48c9-a13c-302212689673;Open Music Academy;https://openmusic.academy/docs/msP3AYzpXZRQ4si4Gs45Xr/musik-tonleiter-tonart;;;blacklist
d6dca09f-a6f3-405d-a032-b956e17fee83;PhET - Eine Plattform für interaktives Lernen mit Simulationen aus den Bereichen Mathematik und Wissenschaft.;https://phet.colorado.edu/de/simulations/filter?subjects=math&type=html&sort=alpha&view=grid;;;blacklist
20754d27-ac37-437f-8943-b04a1b04091a;Portal Globales Lernen;https://www.globaleslernen.de/de/suche?combine=&field_media_types_target_id%5B%5D=2636&field_school_subjects_target_id%5B%5D=2688;;;blacklist
dcddb099-489a-4fa4-a181-9a6267532aeb;Schlaukopf;https://www.schlaukopf.de/#google_vignette;;;blacklist
0662f382-9132-4e38-a326-a2f8abd18384;Schlaukopf;https://www.schlaukopf.de/;;;blacklist
89605160-707c-45a4-bd4f-5dd619227051;Schriftliche Abituraufgaben Niedersachsen;https://za-aufgaben.nibis.de/;;;blacklist
eaa9fbc4-eba2-4887-9f30-65e14a6b31cf;Schule im Aufbruch;https://schule-im-aufbruch.de/;;;blacklist
4e7a47a7-dec3-4e57-9719-f89f2b8ec656;Schule im Aufbruch;https://schule-im-aufbruch.de/;;;blacklist
f9e858e9-6dc2-4e8b-b28d-78cb40910653;Schulentwicklung NRW - SINUS - Zur Materialdatenbank - Naturwissenschaften - Startseite;https://www.schulentwicklung.nrw.de/sinus/front_content.php?idart=15407&matId=5864;;;blacklist
5ea5eee2-5436-4a42-bfa7-ac69cf712063;Statista für Schulen;https://statista-fuer-schulen.de/?utm_source=Statista%20PR&utm_campaign=a464464c14-20200924_GCS_Sparen_DE_COPY_01&utm_medium=email&utm_term=0_4271fcfa45-a464464c14-304203749;;;blacklist
9f7d7288-b37e-4cf1-9e30-dd8b7d4d5161;Suchergebnis;https://medienportal.siemens-stiftung.org/portal/main.php?todo=metadata_search&searcharea=portal&crits%5Bmedialang%5D=de&options%5BsearchAndOr%5D=1&crits%5Bfree%5D=nachhaltigkeit;;;blacklist
6649176a-3168-49e2-bc3e-49afe3d71a5b;TEMI-Materialien;https://aeccc.univie.ac.at/lehrerinnen/unterrichtsmaterialien/temi/;;;blacklist
cfb0170f-eb1e-4018-a797-c12f7d1da464;TIB AV-Portal | Biologie und Biowissenschaften;https://av.tib.eu/search?f=subject%3Bhttp%3A%2F%2Fav.tib.eu%2Fresource%2Fsubject%2FLife_Sciences;;;blacklist
d4a11a72-7a21-416b-9621-c0a3b3820ef6;TaskCards;https://www.taskcards.de/#/home/start;;;blacklist
